ms,source,est_lat,est_lon,gt_lat,gt_lon,pos_err_m
16816,vo,43.521524258758,-5.625366345212863,43.522017,-5.62411,114.96371808229081
17017,vo,43.521528865783196,-5.625357125201182,43.522021,-5.624096,115.27030929310035
17217,vo,43.52153451318992,-5.625345823080263,43.522025,-5.624081,115.4461275548694
17417,vo,43.52154153689859,-5.625331766574564,43.522029,-5.624067,115.28420269034137
17617,vo,43.52154969290235,-5.625315444013557,43.522033,-5.624053,114.9030560265914
17817,vo,43.52155878686312,-5.6252972443248455,43.522037,-5.624039,114.34065148479932
18018,vo,43.52156860401584,-5.625277597316461,43.522041,-5.624026,113.56749079677306
18218,vo,43.52157911339338,-5.625256564962729,43.522045,-5.624012,112.73244482989331
18418,vo,43.52159040726107,-5.625233962613608,43.52205,-5.623998,111.79714116130454
18618,vo,43.52160178959425,-5.625211183219028,43.522054,-5.623985,110.72344104262568
18818,vo,43.5216125184399,-5.625189711645093,43.522057,-5.623974,109.58393990533759
19019,vo,43.52162245876114,-5.625169818140295,43.522061,-5.623963,108.6482334810108
19219,vo,43.521631389406984,-5.625151945292777,43.522063,-5.623953,107.73780927901505
19419,vo,43.52163965684026,-5.625135399728545,43.522067,-5.623944,106.98330569820271
19619,vo,43.521647680826945,-5.625119341372501,43.522069,-5.623936,106.10593000431732
19819,vo,43.521654777474815,-5.625105138894028,43.522071,-5.623929,105.33652203555779
20020,vo,43.52166071951684,-5.625093247121254,43.522073,-5.623923,104.71860033952133
20220,vo,43.521665934465304,-5.625082810476423,43.522075,-5.623918,104.16914309341544
20420,vo,43.52167059998346,-5.625073473403151,43.522076,-5.623913,103.67784034890164
20620,vo,43.521674650583854,-5.625065366961059,43.522077,-5.623909,103.23323444906745
20820,vo,43.52167820264019,-5.625058258252204,43.522078,-5.623905,102.88520210627877
21021,vo,43.52168150708034,-5.6250516450961054,43.522079,-5.623902,102.51255433024131
21221,vo,43.52168380700543,-5.62504704226993,43.522079,-5.6239,102.21367531272685
21421,vo,43.52168533171756,-5.625043990872748,43.52208,-5.623899,102.03954708174739
21621,vo,43.521686084165395,-5.625042485003461,43.52208,-5.623899,101.89422724700047
21821,vo,43.52168650322877,-5.625041646334452,43.52208,-5.623898,101.88600622609546
22022,vo,43.52168713249645,-5.625040386984842,43.522081,-5.623898,101.81210334786732
22222,vo,43.52168792413765,-5.625038802678111,43.522081,-5.623897,101.73191477518756
22422,vo,43.52168799281388,-5.625038665236776,43.522081,-5.623898,101.64594861551232
22622,vo,43.52168815020913,-5.625038350242616,43.522081,-5.623898,101.61555133577089
22822,vo,43.52168858433607,-5.6250374814270065,43.522081,-5.623897,101.60442074701025
23023,vo,43.52168969426617,-5.625035260130597,43.522081,-5.623897,101.39008634959579
23223,vo,43.5216914511179,-5.625031744153846,43.522082,-5.623895,101.24384491072706
23423,vo,43.52169436599673,-5.625025910624478,43.522083,-5.623892,100.9467783875318
23623,vo,43.52169845649107,-5.625017724342877,43.522084,-5.623888,100.49569206459006
23823,vo,43.52170395249953,-5.625006725214388,43.522085,-5.623883,99.84659034158601
24024,vo,43.52171103866663,-5.624992543711005,43.522087,-5.623876,99.08419536764586
24224,vo,43.521719334928456,-5.624975940452381,43.52209,-5.623869,98.13576955014176
24424,vo,43.521727897079245,-5.624958805071772,43.522092,-5.62386,97.23668559790931
24624,vo,43.5217363151766,-5.62494195798444,43.522094,-5.623852,96.29356661311454
24824,vo,43.521744345580565,-5.624925886785532,43.522096,-5.623845,95.3529072636967
25025,vo,43.52175204549552,-5.624910476992295,43.522098,-5.623837,94.55036081903327
25225,vo,43.521759608889354,-5.62489534041794,43.5221,-5.62383,93.7015810736465
25425,vo,43.52176725478262,-5.624880038737978,43.522102,-5.623823,92.83792531883918
25625,vo,43.521775069597055,-5.624864398997098,43.522104,-5.623816,91.94286587625803
25825,vo,43.52178308778599,-5.624848352244047,43.522106,-5.623809,91.0098915078203
26026,vo,43.52179121130461,-5.624832094695361,43.522108,-5.623802,90.05790935088866
26226,vo,43.52179925343473,-5.624816000028967,43.522111,-5.623795,89.1657742533038
26426,vo,43.521807393414406,-5.624799709536865,43.522113,-5.623788,88.212767249869
26626,vo,43.52181547283807,-5.6247835402351285,43.522115,-5.623781,87.27266245601345
26826,vo,43.52182350752378,-5.624767460467201,43.522117,-5.623774,86.34245148405061
27027,vo,43.52183143078186,-5.624751603698708,43.522119,-5.623767,85.43488578761531
27227,vo,43.52183933784758,-5.624735779335882,43.522121,-5.62376,84.5317896466767
27427,vo,43.52184765526606,-5.6247191337365745,43.522123,-5.623753,83.55193235546778
27627,vo,43.52185622709637,-5.624701978984395,43.522125,-5.623746,82.52528345644664
27827,vo,43.521864745737744,-5.624684930678918,43.522127,-5.623739,81.51053890773753
28028,vo,43.52187323037691,-5.624667950421859,43.522129,-5.623732,80.5040883818943
28228,vo,43.52188157719458,-5.624651245986128,43.52213,-5.623725,79.48709290728156
28428,vo,43.52188999495248,-5.624634399578135,43.522132,-5.623718,78.49765420287765
28628,vo,43.52189847426024,-5.624617429990783,43.522134,-5.623711,77.49859742550791
28828,vo,43.52190705795467,-5.624600251495008,43.522136,-5.623705,76.40605300145307
29029,vo,43.52191568567901,-5.624582984882453,43.522138,-5.623698,75.38324462813775
29229,vo,43.52192445794262,-5.624565429004345,43.52214,-5.623691,74.33562133903818
29429,vo,43.521933516402115,-5.624547300364112,43.522142,-5.623684,73.23680484322693
29629,vo,43.52194271701592,-5.624528887231333,43.522144,-5.623677,72.11422185323681
29829,vo,43.52195196106223,-5.624510387177348,43.522146,-5.623671,70.90995519872949
30030,anchor,43.521961079942834,-5.624492137616727,43.522148,-5.623664,69.80890767672028
30230,vo,43.521959208467585,-5.6244907503713675,43.52215,-5.623657,70.3685091582416
30430,vo,43.52195732845685,-5.624489356799018,43.522153,-5.62365,70.96287390549472
30630,vo,43.52195545318611,-5.624487966740225,43.522154,-5.623643,71.49060647934449
30830,vo,43.52195359680062,-5.62448659068027,43.522157,-5.623636,72.0883561796717
31031,vo,43.521951742908925,-5.624485216468855,43.522158,-5.623629,72.61776567423176
31231,vo,43.52194987004527,-5.624483828194327,43.52216,-5.623623,73.1061288953192
31431,vo,43.521947968532004,-5.624482418683065,43.522163,-5.623615,73.78324947744788
31631,vo,43.521946007922665,-5.624480965366377,43.522165,-5.623608,74.34839147299503
31831,vo,43.5219442632716,-5.6244796721304215,43.522167,-5.623602,74.84278422312039
32032,vo,43.52194225580695,-5.624478184081878,43.522169,-5.623595,75.40895804659215
32232,vo,43.52194034805298,-5.624476769944643,43.522171,-5.623588,75.97797801380011
32432,vo,43.52193844192948,-5.624475357016004,43.522173,-5.62358,76.62358974365462
32632,vo,43.52193650888621,-5.624473924132881,43.522174,-5.623573,77.1557871459875
32832,vo,43.521934579887855,-5.624472494248077,43.522176,-5.623567,77.65101093971151
33033,vo,43.5219326554059,-5.624471067711096,43.522178,-5.62356,78.22278612712299
33233,vo,43.52193071962221,-5.6244696327966155,43.52218,-5.623553,78.795183563729
33400,vo,43.52192906978803,-5.624468409844394,43.522182,-5.623546,79.37310771725849
33600,vo,43.52192709961535,-5.624466949438813,43.522184,-5.623539,79.94642955689962
33800,vo,43.52192512145556,-5.624465483112722,43.522186,-5.623532,80.52042414605114
34000,vo,43.52192313497912,-5.624464010621851,43.522188,-5.623525,81.09507876918653
34200,vo,43.521921122452866,-5.624462518821357,43.52219,-5.623519,81.59520605395643
34401,vo,43.52191911089018,-5.6244610277351175,43.522192,-5.623511,82.24595814152248
34601,vo,43.52191708627575,-5.624459526974167,43.522194,-5.623504,82.82237408224525
34801,vo,43.52191505882244,-5.624458024108877,43.522196,-5.623498,83.32486562471303
35001,vo,43.52191303008802,-5.624456520293958,43.522198,-5.623491,83.90281734900024
35201,vo,43.52191100226814,-5.624455017156945,43.5222,-5.623484,84.48151060928606
35402,vo,43.52190900177063,-5.6244535342728526,43.522202,-5.623477,85.06126452196007
35602,vo,43.521906996038226,-5.624452047508347,43.522204,-5.62347,85.64163403745923
35802,vo,43.521905021057414,-5.6244505835387,43.522206,-5.623463,86.22304232584558
36002,vo,43.52190304238329,-5.624449116831357,43.522208,-5.623456,86.80504322189839
36202,vo,43.52190102614017,-5.624447622275706,43.52221,-5.62345,87.3132208022458
36403,vo,43.52189896255155,-5.6244460926248445,43.522212,-5.623443,87.8956279120319
36603,vo,43.52189715674712,-5.624444754058484,43.522214,-5.623437,88.40757512105569
36803,vo,43.521895546422215,-5.624443560392816,43.522216,-5.623432,88.84840957128473
37003,vo,43.52189416815019,-5.624442538738126,43.522217,-5.623427,89.24759187429817
37203,vo,43.52189293461647,-5.624441624371808,43.522218,-5.623423,89.57468063049046
37404,vo,43.52189175312604,-5.6244407485829875,43.522219,-5.623418,89.97608554047414
37604,vo,43.52189052935831,-5.624439841455785,43.52222,-5.623414,90.30357068840738
37804,vo,43.521889265028484,-5.624438904261622,43.522221,-5.623411,90.5573079257409
38004,vo,43.521888392030846,-5.624438257145435,43.522222,-5.623407,90.88842601925329
38204,vo,43.5218872458366,-5.62443740752018,43.522223,-5.623404,91.14366434605888
38405,vo,43.52188653699239,-5.624436882083981,43.522224,-5.623402,91.32961671107039
38605,vo,43.52188616108845,-5.624436603442306,43.522224,-5.623401,91.39968307305747
38805,vo,43.52188600314433,-5.6244364863650205,43.522224,-5.6234,91.47168410766044
39005,vo,43.521886027096116,-5.624436504119463,43.522224,-5.6234,91.47189696727587
39205,vo,43.5218859567087,-5.624436451944251,43.522224,-5.6234,91.47127171592963
39406,vo,43.52188635757001,-5.624436749085768,43.522224,-5.623399,91.548271322545
39606,vo,43.521886258685726,-5.624436675787034,43.522224,-5.623399,91.54738305413109
39806,vo,43.52188562286983,-5.624436204483635,43.522224,-5.623399,91.54171189176685
40006,vo,43.521884874563796,-5.624435649796058,43.522223,-5.623398,91.56294482652075
40206,vo,43.52188415781058,-5.624435118497251,43.522222,-5.623397,91.58447866102678
40407,vo,43.52188583233411,-5.6244363597506295,43.52222,-5.623395,91.65673020723767
40607,vo,43.52188592130668,-5.624436425702235,43.522218,-5.623393,91.71537738818246
40807,vo,43.5218849931618,-5.624435737707732,43.522216,-5.62339,91.8381426794939
41007,vo,43.521883432274215,-5.624434580687863,43.522212,-5.623386,91.94017194754433
41207,vo,43.52188121308758,-5.624432935698779,43.522208,-5.62338,92.18408529016541
41408,vo,43.52187921244844,-5.624431452709697,43.522203,-5.623374,92.38841165018313
41608,vo,43.521877101493615,-5.624429887948272,43.522198,-5.623368,92.59354616834018
41808,vo,43.52187493102761,-5.624428279073728,43.522194,-5.623363,92.76782783403668
42008,vo,43.521872787527506,-5.624426690187864,43.52219,-5.623358,92.94338292498298
42208,vo,43.52187075064203,-5.624425180330906,43.522186,-5.623353,93.12131927547682
42409,vo,43.52186871368301,-5.624423670419444,43.522182,-5.623347,93.37496226338949
42609,vo,43.5218666273363,-5.6244221238989685,43.522177,-5.623342,93.513358295737
42809,vo,43.52186453420726,-5.62442057235104,43.522174,-5.623337,93.73451469809551
43009,vo,43.5218624584018,-5.62441903364435,43.52217,-5.623332,93.91593736923969
43209,vo,43.52186039208435,-5.624417501970716,43.522166,-5.623327,94.09846825527028
43410,vo,43.52185828907791,-5.624415943101096,43.522161,-5.623322,94.24174130643328
43610,vo,43.52185618475085,-5.624414383252549,43.522158,-5.623317,94.46518314886708
43810,vo,43.52185408874141,-5.6244128295695015,43.522154,-5.623312,94.65005413560888
44010,vo,43.52185201631944,-5.624411293370855,43.52215,-5.623307,94.83625280611251
44210,vo,43.52184992022032,-5.624409739621328,43.522146,-5.623302,95.02296991143642
44411,vo,43.52184783803693,-5.624408196186954,43.522142,-5.623297,95.21084823733337
44611,vo,43.52184576732262,-5.624406661254112,43.522138,-5.623292,95.39985359356314
44811,vo,43.5218436589657,-5.624405098418404,43.522134,-5.623287,95.5890730547578
45011,vo,43.521841561103,-5.624403543361619,43.52213,-5.623282,95.77937884042842
45211,vo,43.521839486086066,-5.624402005239424,43.522126,-5.623276,96.04696150230328
45412,vo,43.521837401817514,-5.624400460259404,43.522122,-5.623271,96.23939829669017
45612,vo,43.521835321095395,-5.6243989179082,43.522118,-5.623266,96.4327939566992
45812,vo,43.521833257863314,-5.6243973885216265,43.522114,-5.623261,96.6274354459417
46012,vo,43.52183121004607,-5.624395870561409,43.52211,-5.623256,96.82329351842593
46212,vo,43.52182918995412,-5.6243943731527875,43.522106,-5.623251,97.02064413789165
46413,vo,43.521827214055556,-5.624392908502851,43.522102,-5.623246,97.21987286747229
46613,vo,43.52182514246512,-5.62439137292058,43.522098,-5.623241,97.41791890999708
46813,vo,43.52182306257896,-5.62438983118904,43.522094,-5.623236,97.61664193049738
47013,vo,43.521820977437095,-5.624388285561668,43.52209,-5.623231,97.81609725707679
47213,vo,43.5218188921516,-5.624386739827828,43.522086,-5.623226,98.01639301566327
47414,vo,43.52181678599517,-5.624385178623249,43.522082,-5.623221,98.21703368670157
47614,vo,43.521814712677,-5.62438364176028,43.522078,-5.623216,98.41928114466434
47814,vo,43.52181265067083,-5.6243821132824205,43.522074,-5.623211,98.62264116295076
48014,vo,43.52181059318715,-5.624380588156887,43.52207,-5.623206,98.82695287376335
48214,vo,43.521808557194866,-5.624379078962019,43.522066,-5.623201,99.0326417577547
48415,vo,43.52180651810151,-5.624377567468459,43.522062,-5.623196,99.2390998256871
48615,vo,43.52180448676791,-5.624376061726877,43.522058,-5.623191,99.44659881437583
48815,vo,43.52180242082633,-5.624374530331862,43.522054,-5.623186,99.65403304714508
49015,vo,43.52180053818641,-5.624373134810608,43.52205,-5.623182,99.78981283692806
49215,vo,43.521798852236316,-5.62437188508719,43.522047,-5.623178,99.9622156380264
49416,vo,43.5217973957279,-5.6243708054391774,43.522044,-5.623174,100.14122549631234
49616,vo,43.521796126668555,-5.624369864739217,43.522041,-5.623171,100.24841022106665
49816,vo,43.52179497728532,-5.624369012750092,43.522039,-5.623168,100.38931870999221
50016,vo,43.52179385916193,-5.624368183932576,43.522037,-5.623165,100.5312806837668
50216,vo,43.52179263110157,-5.624367273623428,43.522034,-5.623162,100.64077571150519
50417,vo,43.521791399046265,-5.624366360353,43.522032,-5.623159,100.78006027278121
50617,vo,43.52179041302937,-5.624365629460428,43.52203,-5.623157,100.84882319411369
50817,vo,43.52178969737493,-5.624365098976092,43.522029,-5.623155,100.95461107900204
51017,vo,43.521789256926816,-5.6243647724905586,43.522028,-5.623154,100.99059698822425
51217,vo,43.52178899391031,-5.6243645775275635,43.522028,-5.623154,100.98312089678011
51418,vo,43.521788860749886,-5.624364478821376,43.522027,-5.623153,101.02790074251268
51618,vo,43.52178884070774,-5.624364463964984,43.522027,-5.623152,101.10501377087071
51818,vo,43.5217887219664,-5.6243643759470565,43.522028,-5.623152,101.13071670215872
52018,vo,43.52178730988099,-5.624363329227932,43.522028,-5.623151,101.16836779946674
52218,vo,43.52178605064288,-5.624362395808044,43.522028,-5.623151,101.13293670857026
52419,vo,43.52178510199241,-5.624361692613614,43.522027,-5.623151,101.07685909143407
52619,vo,43.52178441555382,-5.624361183785755,43.522026,-5.623151,101.02813463412585
52819,vo,43.521783712737545,-5.62436066281781,43.522024,-5.623151,100.9495727945825
53019,vo,43.52178295780548,-5.624360103218636,43.522022,-5.62315,100.94734924801328
53219,vo,43.52178184083037,-5.624359275252285,43.522019,-5.623149,100.90598329569343
53420,vo,43.52178034804513,-5.624358168713794,43.522015,-5.623148,100.82545951829364
53620,vo,43.52177837356087,-5.624356705112221,43.52201,-5.623145,100.85880390598736
53820,vo,43.52177607394606,-5.624355000505138,43.522005,-5.623143,100.80582664399303
54020,vo,43.52177380265693,-5.624353316894682,43.521999,-5.623141,100.72696982870487
54220,vo,43.521771515742714,-5.624351621702008,43.521993,-5.623138,100.72733043563582
54421,vo,43.52176926672869,-5.624349954603145,43.521987,-5.623136,100.65253831100823
54621,vo,43.52176713072991,-5.624348371277694,43.521982,-5.623133,100.68746085413282
54821,vo,43.521765058285325,-5.624346835062279,43.521977,-5.623131,100.64728332662216
55021,vo,43.52176301614694,-5.6243453213115675,43.521972,-5.623129,100.60913693028029
55221,vo,43.52176097197641,-5.62434380605451,43.521966,-5.623127,100.5468157097565
55422,vo,43.52175894360369,-5.624342302507702,43.521961,-5.623124,100.5900875523062
55622,vo,43.52175687493096,-5.6243407690882,43.521956,-5.623122,100.55468254157007
55822,vo,43.52175483838771,-5.62433925948492,43.521951,-5.62312,100.52143113664783
56022,vo,43.521752797793944,-5.624337746879169,43.521946,-5.623118,100.48912087870184
56222,vo,43.521750739854944,-5.624336221416133,43.52194,-5.623115,100.5127159674119
56423,vo,43.52174873613022,-5.6243347361398355,43.521935,-5.623113,100.48427946259062
56623,vo,43.52174674357794,-5.624333259145206,43.52193,-5.623111,100.45735475711554
56823,vo,43.52174476546211,-5.624331792851701,43.521925,-5.623109,100.43207493315809
57023,vo,43.52174279472976,-5.624330332031259,43.52192,-5.623106,100.48712817133905
57223,vo,43.521740811790124,-5.624328862162067,43.521915,-5.623104,100.46399046904271
57424,vo,43.521738833181644,-5.624327395503383,43.52191,-5.623102,100.44214498485188
57624,vo,43.52173684023956,-5.624325918219806,43.521904,-5.6231,100.40031733131276
57824,vo,43.52173486402002,-5.62432445333194,43.5219,-5.623097,100.48053276342846
58024,vo,43.52173288776153,-5.624322988415202,43.521894,-5.623095,100.44240468185976
58224,vo,43.5217308993219,-5.6243215144691066,43.521889,-5.623093,100.42512253181779
58425,vo,43.52172893321269,-5.624320057075599,43.521884,-5.62309,100.4891527229512
58625,vo,43.521726982879514,-5.624318611376198,43.521879,-5.623088,100.47571220415423
58825,vo,43.52172501568841,-5.6243171531807326,43.521874,-5.623087,100.38335775155767
59025,vo,43.52172303708693,-5.6243156865272335,43.521869,-5.623084,100.45045827833079
59225,vo,43.52172106488193,-5.624314224615183,43.521863,-5.623082,100.42209912635273
59426,vo,43.52171910099974,-5.62431276887247,43.521858,-5.62308,100.41307335302876
59626,vo,43.521717144758824,-5.624311318793915,43.521853,-5.623078,100.40552039860738
59826,vo,43.52171519713723,-5.624309875104497,43.521848,-5.623075,100.47910737022085
60026,vo,43.521713238449365,-5.624308423212118,43.521843,-5.623073,100.47380398490397
60226,vo,43.521711287768156,-5.624306977254736,43.521838,-5.623071,100.47000259233008
60427,vo,43.52170934266252,-5.624305535430292,43.521832,-5.623069,100.45250307424735
60627,vo,43.52170739440942,-5.624304091272764,43.521827,-5.623067,100.45150576166435
60827,vo,43.52170547823069,-5.624302670890615,43.521822,-5.623064,100.53292794943643
61027,vo,43.5217035541624,-5.624301244660262,43.521817,-5.623062,100.53539800231721
61227,vo,43.521701643137476,-5.6242998280984,43.521812,-5.62306,100.53964469629217
61428,vo,43.5216997366233,-5.624298414880172,43.521807,-5.623058,100.54529036869987
61628,vo,43.52169800736968,-5.624297133057688,43.521802,-5.623056,100.56037562415911
61828,vo,43.521696482129045,-5.624296002461389,43.521799,-5.623054,100.61124815334837
62028,vo,43.52169515911385,-5.624295021766246,43.521795,-5.623053,100.57962423118535
62228,vo,43.52169395230364,-5.624294127208943,43.521792,-5.623052,100.56632912930202
62429,vo,43.521692798447475,-5.624293271904223,43.521788,-5.62305,100.62426092165917
62629,vo,43.52169165946422,-5.62429242762416,43.521785,-5.623049,100.61524859076034
62829,vo,43.52169054998723,-5.624291605215849,43.521783,-5.623048,100.6193404805529
63029,vo,43.52168952528036,-5.624290845644035,43.52178,-5.623047,100.61647509442135
63229,vo,43.52168868171905,-5.624290220347758,43.521778,-5.623046,100.63375939214832
63430,vo,43.52168807077943,-5.62428976748409,43.521776,-5.623046,100.58241155783467
63630,vo,43.5216876281762,-5.624289439401054,43.521775,-5.623045,100.63025737057818
63830,vo,43.52168736231665,-5.624289242330622,43.521774,-5.623045,100.60664904018176
64030,vo,43.52168726518448,-5.6242891703306634,43.521774,-5.623044,100.68203009944169
64230,vo,43.521687285099226,-5.624289185092617,43.521774,-5.623044,100.68300145516297
64431,vo,43.52168451073862,-5.624287128576583,43.521774,-5.623044,100.54819309056754
64631,vo,43.52168461815998,-5.624287208203482,43.521774,-5.623044,100.553393519323
64831,vo,43.52168231545693,-5.624285501307216,43.521774,-5.623044,100.44225685289913
65031,vo,43.52168129240603,-5.624284742962906,43.521773,-5.623044,100.38179499439207
65231,vo,43.52168044619406,-5.624284115701806,43.521772,-5.623045,100.24976660599143
65432,vo,43.52167962461968,-5.624283506703502,43.52177,-5.623046,100.10774118672326
65632,vo,43.52167860527345,-5.624282751105309,43.521768,-5.623047,99.9562883484515
65832,vo,43.521677280444116,-5.624281769065422,43.521764,-5.623048,99.76846725997888
66032,vo,43.521675600355024,-5.624280523686515,43.52176,-5.623051,99.40377366107138
66232,vo,43.52167357104555,-5.624279019445328,43.521754,-5.623053,99.08231014330492
66433,vo,43.52167139368415,-5.624277405459524,43.521748,-5.623056,98.67499747615811
66633,vo,43.52166924182665,-5.624275810378675,43.521742,-5.623059,98.27051574469627
66800,vo,43.52166752708047,-5.6242745393099405,43.521737,-5.623061,97.97876117771447
67000,vo,43.5216655692365,-5.624273088043106,43.521732,-5.623064,97.5955190690353
67200,vo,43.52166369375314,-5.624271697826707,43.521726,-5.623066,97.2898242542584
67400,vo,43.52166188071919,-5.624270353901417,43.521721,-5.623069,96.91649271547801
67600,vo,43.521660076030685,-5.624269016162237,43.521716,-5.623071,96.62503829372235
67801,vo,43.521658279089856,-5.624267684166094,43.521711,-5.623074,96.25482733486015
68001,vo,43.521656520692304,-5.624266380740444,43.521706,-5.623076,95.96817932747732
68201,vo,43.52165481607961,-5.624265117183235,43.521701,-5.623078,95.68564870341389
68401,vo,43.52165314101474,-5.624263875528574,43.521695,-5.623081,95.32014312505264
68601,vo,43.52165145370272,-5.624262624795616,43.52169,-5.623083,95.04155564069829
68802,vo,43.521649779531685,-5.62426138380352,43.521685,-5.623085,94.76502144767883
69002,vo,43.52164809567975,-5.624260135635382,43.52168,-5.623088,94.4088724003095
69202,vo,43.52164643707029,-5.6242589061784205,43.521675,-5.62309,94.13591086673023
69402,vo,43.52164478624246,-5.624257682489655,43.52167,-5.623093,93.7843272976636
69602,vo,43.521643142788186,-5.624256464266592,43.521664,-5.623095,93.51220338061334
69803,vo,43.521641547399746,-5.624255281672691,43.52166,-5.623097,93.2498842407516
70003,vo,43.52163995992655,-5.624254104946032,43.521655,-5.6231,92.90621993056413
70203,vo,43.52163836893811,-5.624252925613672,43.52165,-5.623102,92.64432619143149
70403,vo,43.52163679517306,-5.624251759048277,43.521644,-5.623105,92.30344664350575
70603,vo,43.5216352148345,-5.624250587610217,43.521639,-5.623107,92.04568688460607
70804,vo,43.52163362966594,-5.624249412591889,43.521634,-5.62311,91.70870718159772
71004,vo,43.52163205413997,-5.624248244721199,43.521629,-5.623112,91.45435925931577
71204,vo,43.52163049477158,-5.62424708882744,43.521624,-5.623114,91.2025771685536
71404,vo,43.52162894007325,-5.6242459363954,43.521619,-5.623117,90.8722141464572
71604,vo,43.521627388486365,-5.624244786269742,43.521614,-5.623119,90.62416277100458
71805,vo,43.52162580323284,-5.624243611188426,43.521609,-5.623122,90.2952070027831
72005,vo,43.52162421191307,-5.62424243161047,43.521604,-5.623124,90.04798453926168
72205,vo,43.521622598750575,-5.624241235841418,43.521599,-5.623127,89.72057802334804
72405,vo,43.52162094762349,-5.624240011930825,43.521594,-5.623129,89.47286685678058
72605,vo,43.52161941367711,-5.624238874881325,43.521589,-5.623131,89.23424860403227
72806,vo,43.52161803700016,-5.624237854408992,43.521585,-5.623133,89.00283997173898
73006,vo,43.521616854631354,-5.624236977969065,43.521581,-5.623135,88.7849945009492
73206,vo,43.52161579205576,-5.624236190326772,43.521578,-5.623137,88.57077882802668
73406,vo,43.521614816829896,-5.624235467433132,43.521574,-5.623138,88.44883129204061
73606,vo,43.52161387696075,-5.62423477074793,43.521571,-5.623139,88.3244796691829
73807,vo,43.521612986229634,-5.624234110486672,43.521568,-5.62314,88.20399262540485
74007,vo,43.5216121152046,-5.624233464832693,43.521566,-5.623142,87.99859561999898
74207,vo,43.521611325273014,-5.624232879289859,43.521564,-5.623143,87.87912482849485
74407,vo,43.5216106994264,-5.624232415376263,43.521562,-5.623144,87.77077358613678
74607,vo,43.5216102850435,-5.62423210821177,43.521561,-5.623145,87.66979645731706
74808,vo,43.52161001776653,-5.624231910090667,43.52156,-5.623145,87.65899633505217
75008,vo,43.52160995934177,-5.624231866782863,43.52156,-5.623144,87.73543377359974
75208,vo,43.5216100376318,-5.6242319248159545,43.52156,-5.623144,87.74064506986282
75408,vo,43.52160881205927,-5.62423101635093,43.52156,-5.623143,87.73949196390866
75608,vo,43.52160795200959,-5.62423037883252,43.52156,-5.623143,87.68243058645167
75809,vo,43.52160658250819,-5.62422936367912,43.521559,-5.623144,87.51805166086898
76009,vo,43.52160547257017,-5.624228540929068,43.521559,-5.623144,87.44459673795049
76209,vo,43.5216046999645,-5.6242279682292,43.521558,-5.623146,87.23938484438598
76409,vo,43.52160397101653,-5.6242274278909345,43.521556,-5.623147,87.12413765677981
76609,vo,43.52160315115755,-5.624226820164186,43.521554,-5.623149,86.92276736693785
76810,vo,43.5216020638557,-5.6242260141933675,43.521551,-5.623152,86.63067549473216
77010,vo,43.52160068855102,-5.624224994738244,43.521548,-5.623155,86.319889533396
77210,vo,43.52159898476212,-5.624223731791675,43.521543,-5.623159,85.92295851092234
77410,vo,43.521597084353346,-5.624222323099121,43.521538,-5.623164,85.43422531807832
77610,vo,43.52159517623486,-5.624220908691688,43.521533,-5.623169,84.94667781646369
77811,vo,43.521593343775336,-5.624219550367031,43.521528,-5.623174,84.46608431378924
78011,vo,43.521591601821534,-5.624218259130442,43.521523,-5.623178,84.07377538538745
78211,vo,43.52158993494652,-5.624217023546571,43.521519,-5.623182,83.67809212780097
78411,vo,43.5215883313335,-5.624215834856144,43.521514,-5.623187,83.218739724649
78611,vo,43.52158672505808,-5.624214644192193,43.521509,-5.623191,82.84141391903422
78812,vo,43.521585116948266,-5.624213452168479,43.521505,-5.623195,82.4540208904012
79012,vo,43.5215835124201,-5.624212262799691,43.521501,-5.623199,82.06804270636441
79212,vo,43.521581925824535,-5.624211086723584,43.521496,-5.623203,81.69741998158621
79412,vo,43.52158031718082,-5.6242098943041094,43.521492,-5.623208,81.2340450546665
79612,vo,43.52157870636889,-5.624208700277438,43.521487,-5.623212,80.8655610349565
79813,vo,43.52157710772085,-5.624207515267339,43.521483,-5.623216,80.48573304271981
80013,vo,43.521575520509415,-5.624206338734709,43.521479,-5.62322,80.10801104321295
80213,vo,43.52157391941626,-5.624205151912149,43.521474,-5.623224,79.74590723879396
80413,vo,43.521572314917144,-5.624203962564891,43.521469,-5.623229,79.30624158414473
80613,vo,43.52157071222759,-5.624202774558994,43.521465,-5.623233,78.93220659363203
80814,vo,43.52156911093791,-5.624201587590756,43.521461,-5.623237,78.559617833625
81014,vo,43.52156751510159,-5.624200404664862,43.521456,-5.623241,78.20629874434857
81214,vo,43.52156591407874,-5.624199217894419,43.521452,-5.623246,77.7575179408513
81414,vo,43.52156432523514,-5.624198040151934,43.521447,-5.62325,77.4091555243107
81614,vo,43.521562728428464,-5.624196856506762,43.521443,-5.623254,77.04348466488895
81815,vo,43.5215611077408,-5.624195655159622,43.521439,-5.623258,76.67739706411582
82015,vo,43.52155950485582,-5.62419446700886,43.521434,-5.623262,76.33434698534288
82215,vo,43.52155788814362,-5.624193268608561,43.52143,-5.623267,75.89292567961935
82415,vo,43.52155624991569,-5.624192054259563,43.521425,-5.623271,75.55175554802284
82615,vo,43.52155461184685,-5.624190840028496,43.521421,-5.623275,75.19126998583421
82816,vo,43.52155298055509,-5.6241896308209895,43.521416,-5.623279,74.85533669177138
